Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
23-May-2023,1124.75,1131.45,1104.00,1107.45,1127.349814869739095492,104521,3352,117831730.00,76481,73.17,27.45,-17.30
22-May-2023,1091.05,1121.50,1089.10,1119.40,1111.174448460429381209,101262,6354,112519747.00,72807,71.90,32.40,28.35
19-May-2023,1081.05,1103.60,1081.05,1095.55,1096.568024889602569249,49820,2144,54631019.00,12947,25.99,22.55,14.50
18-May-2023,1076.55,1084.65,1072.90,1079.85,1079.461294507712267550,90181,4092,97346899.00,65464,72.59,11.75,3.30
17-May-2023,1083.65,1092.30,1063.00,1074.65,1078.193540192734878743,370042,6742,398976894.00,336222,90.86,29.30,-9.00
16-May-2023,1101.30,1105.15,1088.25,1091.00,1098.056057027163826556,94832,6254,104130852.00,65598,69.17,16.90,-10.30
15-May-2023,1096.05,1105.75,1092.75,1101.30,1101.266686859168517646,89142,6120,98169115.00,62308,69.90,13.00,5.25
12-May-2023,1081.05,1102.95,1076.60,1095.55,1093.942619635410128736,71697,5732,78432404.00,46676,65.10,26.35,14.50
11-May-2023,1085.00,1092.40,1081.00,1088.20,1089.839957230471271788,148704,5500,162063561.00,117460,78.99,11.40,3.20
10-May-2023,1080.00,1088.95,1072.05,1078.15,1079.403357772819041547,94110,1916,101582650.00,71071,75.52,16.90,-1.85
9-May-2023,1070.00,1082.60,1066.90,1078.80,1078.170203124166977661,150056,3639,161785908.00,128859,85.87,15.70,8.80
8-May-2023,1063.95,1077.00,1055.45,1075.40,1074.045254688690521959,143057,3598,153649692.00,130353,91.12,21.55,11.45
5-May-2023,1064.95,1069.80,1052.40,1055.45,1058.288097815704005604,15703,1624,16618298.00,6498,41.38,17.40,-9.50
4-May-2023,1059.25,1067.90,1048.00,1066.40,1057.551342241483086553,99684,4594,105420948.00,71610,71.84,19.90,7.15
3-May-2023,1061.00,1065.25,1055.00,1059.25,1059.434689717836005991,40721,1832,43141240.00,27146,66.66,10.25,-1.75
2-May-2023,1064.30,1074.85,1063.65,1066.40,1068.730326430326430326,28490,1734,30448127.00,13033,45.75,11.20,2.10
28-April-2023,1056.00,1068.00,1054.00,1063.65,1061.619595779167080149,30231,2032,32093822.00,11656,38.56,14.00,7.65
27-April-2023,1065.55,1072.95,1061.40,1071.00,1067.525843414097697683,28189,1937,30092486.00,12866,45.64,11.55,5.45
26-April-2023,1051.10,1066.75,1051.10,1065.45,1060.472261442522649723,67992,5505,72103630.00,43422,63.86,15.65,14.35
25-April-2023,1057.50,1058.65,1045.00,1053.80,1055.191688832686521606,68799,3557,72596133.00,46707,67.89,13.65,-3.70
24-April-2023,1055.00,1058.65,1046.45,1053.90,1052.792064748442046353,89701,5185,94436501.00,63137,70.39,12.20,-1.10
21-April-2023,1052.00,1073.85,1037.75,1048.90,1051.380920678673487662,256854,11035,270051395.00,59944,23.34,36.10,-3.10
20-April-2023,1040.00,1047.20,1032.15,1037.55,1040.286321713945319721,48683,3315,50644259.00,20982,43.10,15.05,-2.45
19-April-2023,1073.00,1073.45,1036.50,1038.00,1047.358763166748621858,154556,6166,161875581.00,128336,83.04,36.95,-35.00
18-April-2023,1046.00,1065.90,1045.10,1063.50,1056.186881219456612564,78986,7426,83423977.00,43637,55.25,20.80,17.50
17-April-2023,1058.00,1058.00,1016.45,1042.70,1033.036254416635571709,217077,12735,224248411.00,71795,33.07,41.55,-15.30
13-April-2023,1089.00,1089.00,1063.40,1071.85,1071.824653913589616099,76426,6786,81915271.00,27599,36.11,25.60,-17.15
12-April-2023,1090.30,1097.30,1080.00,1094.70,1089.934750598196208356,21732,2129,23686462.00,7301,33.60,17.30,4.40
11-April-2023,1102.55,1109.70,1084.35,1086.95,1093.740406734690997360,141714,9179,154998328.00,91201,64.36,25.35,-15.60
10-April-2023,1091.00,1104.90,1091.00,1103.10,1097.209873097696714986,60913,1575,66834345.00,49038,80.50,13.90,12.10
6-April-2023,1113.90,1113.90,1085.70,1091.75,1094.705032618825722273,34336,2866,37587792.00,8657,25.21,28.20,-22.15
5-April-2023,1078.20,1112.30,1076.30,1111.00,1101.181913803701932928,73205,5275,80612022.00,36363,49.67,36.00,32.80
3-April-2023,1087.05,1099.00,1087.05,1098.40,1094.406306971418239893,66371,5412,72636841.00,41135,61.98,11.95,11.35
